date	geo	pays	taux	mois	spread	tooltip
2012-04-16	FR	france	2.993105263157895	TRUE	1.2680000000000002	"<b>france</b>
avril 2012
taux: 2.99%
écart avec Allemagne: 1.27%"
2012-04-16	IT	italy	5.5114210526315786	TRUE	3.786315789473684	"<b>italy</b>
avril 2012
taux: 5.51%
écart avec Allemagne: 3.79%"
2012-05-16	DE	germany	1.4584545454545454	TRUE	0	"<b>germany</b>
mai 2012
taux: 1.46%
écart avec Allemagne: 0%"
2012-05-16	FR	france	2.750909090909091	TRUE	1.2924545454545455	"<b>france</b>
mai 2012
taux: 2.75%
écart avec Allemagne: 1.29%"
2012-05-16	IT	italy	5.775909090909091	TRUE	4.317454545454546	"<b>italy</b>
mai 2012
taux: 5.78%
écart avec Allemagne: 4.32%"
2012-06-16	DE	germany	1.431857142857143	TRUE	0	"<b>germany</b>
juin 2012
taux: 1.43%
écart avec Allemagne: 0%"
2012-06-16	FR	france	2.5695238095238095	TRUE	1.1376666666666666	"<b>france</b>
juin 2012
taux: 2.57%
écart avec Allemagne: 1.14%"
2012-06-16	IT	italy	5.92252380952381	TRUE	4.490666666666667	"<b>italy</b>
juin 2012
taux: 5.92%
écart avec Allemagne: 4.49%"
2012-07-16	DE	germany	1.3097272727272726	TRUE	0	"<b>germany</b>
juillet 2012
taux: 1.31%
écart avec Allemagne: 0%"
2012-07-16	FR	france	2.2834545454545454	TRUE	0.9737272727272728	"<b>france</b>
juillet 2012
taux: 2.28%
écart avec Allemagne: 0.97%"
2012-07-16	IT	italy	6.037136363636364	TRUE	4.727409090909092	"<b>italy</b>
juillet 2012
taux: 6.04%
écart avec Allemagne: 4.73%"
2012-08-16	DE	germany	1.4174782608695653	TRUE	0	"<b>germany</b>
août 2012
taux: 1.42%
écart avec Allemagne: 0%"
2012-08-16	FR	france	2.120304347826087	TRUE	0.7028260869565217	"<b>france</b>
août 2012
taux: 2.12%
écart avec Allemagne: 0.7%"
2012-08-16	IT	italy	5.838909090909091	TRUE	4.421430830039526	"<b>italy</b>
août 2012
taux: 5.84%
écart avec Allemagne: 4.42%"
2012-09-16	DE	germany	1.5392	TRUE	0	"<b>germany</b>
septembre 2012
taux: 1.54%
écart avec Allemagne: 0%"
2012-09-16	FR	france	2.2365	TRUE	0.6973	"<b>france</b>
septembre 2012
taux: 2.24%
écart avec Allemagne: 0.7%"
2012-09-16	IT	italy	5.2021500000000005	TRUE	3.6629500000000004	"<b>italy</b>
septembre 2012
taux: 5.2%
écart avec Allemagne: 3.66%"
2012-10-16	DE	germany	1.5196521739130435	TRUE	0	"<b>germany</b>
octobre 2012
taux: 1.52%
écart avec Allemagne: 0%"
2012-10-16	FR	france	2.186826086956522	TRUE	0.6671739130434784	"<b>france</b>
octobre 2012
taux: 2.19%
écart avec Allemagne: 0.67%"
2012-10-16	IT	italy	4.963869565217391	TRUE	3.4442173913043472	"<b>italy</b>
octobre 2012
taux: 4.96%
écart avec Allemagne: 3.44%"
2012-11-16	DE	germany	1.3915	TRUE	0	"<b>germany</b>
novembre 2012
taux: 1.39%
écart avec Allemagne: 0%"
2012-11-16	FR	france	2.1390454545454545	TRUE	0.7475454545454545	"<b>france</b>
novembre 2012
taux: 2.14%
écart avec Allemagne: 0.75%"
2012-11-16	IT	italy	4.852818181818182	TRUE	3.461318181818182	"<b>italy</b>
novembre 2012
taux: 4.85%
écart avec Allemagne: 3.46%"
2012-12-16	DE	germany	1.3555882352941175	TRUE	0	"<b>germany</b>
décembre 2012
taux: 1.36%
écart avec Allemagne: 0%"
2012-12-16	FR	france	1.9969411764705882	TRUE	0.6413529411764707	"<b>france</b>
décembre 2012
taux: 2%
écart avec Allemagne: 0.64%"
2012-12-16	IT	italy	4.540764705882353	TRUE	3.1851764705882353	"<b>italy</b>
décembre 2012
taux: 4.54%
écart avec Allemagne: 3.19%"
2013-01-16	DE	germany	1.5656363636363637	TRUE	0	"<b>germany</b>
janvier 2013
taux: 1.57%
écart avec Allemagne: 0%"
2013-01-16	FR	france	2.1664545454545454	TRUE	0.6008181818181817	"<b>france</b>
janvier 2013
taux: 2.17%
écart avec Allemagne: 0.6%"
2013-01-16	IT	italy	4.215909090909091	TRUE	2.650272727272727	"<b>italy</b>
janvier 2013
taux: 4.22%
écart avec Allemagne: 2.65%"
2013-02-16	DE	germany	1.60115	TRUE	0	"<b>germany</b>
février 2013
taux: 1.6%
écart avec Allemagne: 0%"
2013-02-16	FR	france	2.2447	TRUE	0.6435499999999998	"<b>france</b>
février 2013
taux: 2.24%
écart avec Allemagne: 0.64%"
2013-02-16	IT	italy	4.50735	TRUE	2.9061999999999997	"<b>italy</b>
février 2013
taux: 4.51%
écart avec Allemagne: 2.91%"
2013-03-16	DE	germany	1.4139	TRUE	0	"<b>germany</b>
mars 2013
taux: 1.41%
écart avec Allemagne: 0%"
2013-03-16	FR	france	2.07015	TRUE	0.65625	"<b>france</b>
mars 2013
taux: 2.07%
écart avec Allemagne: 0.66%"
2013-03-16	IT	italy	4.65535	TRUE	3.2414500000000004	"<b>italy</b>
mars 2013
taux: 4.66%
écart avec Allemagne: 3.24%"
2013-04-16	DE	germany	1.2497142857142858	TRUE	0	"<b>germany</b>
avril 2013
taux: 1.25%
écart avec Allemagne: 0%"
2013-04-16	FR	france	1.8023333333333333	TRUE	0.5526190476190476	"<b>france</b>
avril 2013
taux: 1.8%
écart avec Allemagne: 0.55%"
2013-04-16	IT	italy	4.250380952380953	TRUE	3.0006666666666666	"<b>italy</b>
avril 2013
taux: 4.25%
écart avec Allemagne: 3%"
2013-05-16	DE	germany	1.3735217391304348	TRUE	0	"<b>germany</b>
mai 2013
taux: 1.37%
écart avec Allemagne: 0%"
2013-05-16	FR	france	1.8794782608695653	TRUE	0.5059565217391304	"<b>france</b>
mai 2013
taux: 1.88%
écart avec Allemagne: 0.51%"
2013-05-16	IT	italy	3.971217391304348	TRUE	2.597695652173913	"<b>italy</b>
mai 2013
taux: 3.97%
écart avec Allemagne: 2.6%"
2013-06-16	DE	germany	1.6189130434782608	TRUE	0	"<b>germany</b>
juin 2013
taux: 1.62%
écart avec Allemagne: 0%"
2013-06-16	FR	france	2.2080434782608696	TRUE	0.5891304347826087	"<b>france</b>
juin 2013
taux: 2.21%
écart avec Allemagne: 0.59%"
2013-06-16	IT	italy	4.393	TRUE	2.7740869565217388	"<b>italy</b>
juin 2013
taux: 4.39%
écart avec Allemagne: 2.77%"
2013-07-16	DE	germany	1.6278695652173913	TRUE	0	"<b>germany</b>
juillet 2013
taux: 1.63%
écart avec Allemagne: 0%"
2013-07-16	FR	france	2.249217391304348	TRUE	0.6213478260869565	"<b>france</b>
juillet 2013
taux: 2.25%
écart avec Allemagne: 0.62%"
2013-07-16	IT	italy	4.426608695652174	TRUE	2.7987391304347824	"<b>italy</b>
juillet 2013
taux: 4.43%
écart avec Allemagne: 2.8%"
2013-08-16	DE	germany	1.7922083333333334	TRUE	0	"<b>germany</b>
août 2013
taux: 1.79%
écart avec Allemagne: 0%"
2013-08-16	FR	france	2.3510833333333334	TRUE	0.558875	"<b>france</b>
août 2013
taux: 2.35%
écart avec Allemagne: 0.56%"
2013-08-16	IT	italy	4.281958333333334	TRUE	2.4897500000000004	"<b>italy</b>
août 2013
taux: 4.28%
écart avec Allemagne: 2.49%"
2013-09-16	DE	germany	1.9223703703703705	TRUE	0	"<b>germany</b>
septembre 2013
taux: 1.92%
écart avec Allemagne: 0%"
2013-09-16	FR	france	2.483925925925926	TRUE	0.5615555555555554	"<b>france</b>
septembre 2013
taux: 2.48%
écart avec Allemagne: 0.56%"
2013-09-16	IT	italy	4.480518518518519	TRUE	2.558148148148148	"<b>italy</b>
septembre 2013
taux: 4.48%
écart avec Allemagne: 2.56%"
2013-10-16	DE	germany	1.8088846153846154	TRUE	0	"<b>germany</b>
octobre 2013
taux: 1.81%
écart avec Allemagne: 0%"
2013-10-16	FR	france	2.3918	TRUE	0.5829153846153845	"<b>france</b>
octobre 2013
taux: 2.39%
écart avec Allemagne: 0.58%"
2013-10-16	IT	italy	4.24928	TRUE	2.4403953846153845	"<b>italy</b>
octobre 2013
taux: 4.25%
écart avec Allemagne: 2.44%"
2013-11-16	DE	germany	1.7191739130434782	TRUE	0	"<b>germany</b>
novembre 2013
taux: 1.72%
écart avec Allemagne: 0%"
2013-11-16	FR	france	2.2630434782608697	TRUE	0.5438695652173915	"<b>france</b>
novembre 2013
taux: 2.26%
écart avec Allemagne: 0.54%"
2013-11-16	IT	italy	4.1	TRUE	2.3808260869565214	"<b>italy</b>
novembre 2013
taux: 4.1%
écart avec Allemagne: 2.38%"
2013-12-16	DE	germany	1.8513333333333333	TRUE	0	"<b>germany</b>
décembre 2013
taux: 1.85%
écart avec Allemagne: 0%"
2013-12-16	FR	france	2.3316190476190477	TRUE	0.4802857142857144	"<b>france</b>
décembre 2013
taux: 2.33%
écart avec Allemagne: 0.48%"
2013-12-16	IT	italy	4.12	TRUE	2.268666666666667	"<b>italy</b>
décembre 2013
taux: 4.12%
écart avec Allemagne: 2.27%"
2014-01-16	DE	germany	1.7825909090909091	TRUE	0	"<b>germany</b>
janvier 2014
taux: 1.78%
écart avec Allemagne: 0%"
2014-01-16	FR	france	2.3850000000000002	TRUE	0.6024090909090911	"<b>france</b>
janvier 2014
taux: 2.39%
écart avec Allemagne: 0.6%"
2014-01-16	IT	italy	3.8715454545454544	TRUE	2.0889545454545453	"<b>italy</b>
janvier 2014
taux: 3.87%
écart avec Allemagne: 2.09%"
2014-02-16	DE	germany	1.6637	TRUE	0	"<b>germany</b>
février 2014
taux: 1.66%
écart avec Allemagne: 0%"
2014-02-16	FR	france	2.2517	TRUE	0.5880000000000001	"<b>france</b>
février 2014
taux: 2.25%
écart avec Allemagne: 0.59%"
2014-02-16	IT	italy	3.65105	TRUE	1.9873500000000002	"<b>italy</b>
février 2014
taux: 3.65%
écart avec Allemagne: 1.99%"
2014-03-16	DE	germany	1.5947272727272728	TRUE	0	"<b>germany</b>
mars 2014
taux: 1.59%
écart avec Allemagne: 0%"
2014-03-16	FR	france	2.1529545454545453	TRUE	0.5582272727272726	"<b>france</b>
mars 2014
taux: 2.15%
écart avec Allemagne: 0.56%"
2014-03-16	IT	italy	3.3891363636363634	TRUE	1.7944090909090906	"<b>italy</b>
mars 2014
taux: 3.39%
écart avec Allemagne: 1.79%"
2014-04-16	DE	germany	1.53155	TRUE	0	"<b>germany</b>
avril 2014
taux: 1.53%
écart avec Allemagne: 0%"
2014-04-16	FR	france	2.02835	TRUE	0.49680000000000013	"<b>france</b>
avril 2014
taux: 2.03%
écart avec Allemagne: 0.5%"
2014-04-16	IT	italy	3.1652	TRUE	1.63365	"<b>italy</b>
avril 2014
taux: 3.17%
écart avec Allemagne: 1.63%"
2014-05-16	DE	germany	1.3961666666666666	TRUE	0	"<b>germany</b>
mai 2014
taux: 1.4%
écart avec Allemagne: 0%"
2014-05-16	FR	france	1.8379166666666666	TRUE	0.4417500000000001	"<b>france</b>
mai 2014
taux: 1.84%
écart avec Allemagne: 0.44%"
2014-05-16	IT	italy	3.0484999999999998	TRUE	1.6523333333333332	"<b>italy</b>
mai 2014
taux: 3.05%
écart avec Allemagne: 1.65%"
2014-06-16	DE	germany	1.3532380952380951	TRUE	0	"<b>germany</b>
juin 2014
taux: 1.35%
écart avec Allemagne: 0%"
2014-06-16	FR	france	1.7123809523809523	TRUE	0.3591428571428572	"<b>france</b>
juin 2014
taux: 1.71%
écart avec Allemagne: 0.36%"
2014-06-16	IT	italy	2.813761904761905	TRUE	1.4605238095238098	"<b>italy</b>
juin 2014
taux: 2.81%
écart avec Allemagne: 1.46%"
2014-07-16	DE	germany	1.1949615384615384	TRUE	0	"<b>germany</b>
juillet 2014
taux: 1.19%
écart avec Allemagne: 0%"
2014-07-16	FR	france	1.5598076923076922	TRUE	0.3648461538461538	"<b>france</b>
juillet 2014
taux: 1.56%
écart avec Allemagne: 0.36%"
2014-07-16	IT	italy	2.7913076923076923	TRUE	1.5963461538461539	"<b>italy</b>
juillet 2014
taux: 2.79%
écart avec Allemagne: 1.6%"
2014-08-16	DE	germany	1.018625	TRUE	0	"<b>germany</b>
août 2014
taux: 1.02%
écart avec Allemagne: 0%"
2014-08-16	FR	france	1.405375	TRUE	0.38675000000000015	"<b>france</b>
août 2014
taux: 1.41%
écart avec Allemagne: 0.39%"
2014-08-16	IT	italy	2.641541666666667	TRUE	1.622916666666667	"<b>italy</b>
août 2014
taux: 2.64%
écart avec Allemagne: 1.62%"
2014-09-16	DE	germany	0.9993333333333333	TRUE	0	"<b>germany</b>
septembre 2014
taux: 1%
écart avec Allemagne: 0%"
2014-09-16	FR	france	1.3534166666666667	TRUE	0.3540833333333334	"<b>france</b>
septembre 2014
taux: 1.35%
écart avec Allemagne: 0.35%"
2014-09-16	IT	italy	2.4037916666666668	TRUE	1.4044583333333334	"<b>italy</b>
septembre 2014
taux: 2.4%
écart avec Allemagne: 1.4%"
2014-10-16	DE	germany	0.8766956521739131	TRUE	0	"<b>germany</b>
octobre 2014
taux: 0.88%
écart avec Allemagne: 0%"
2014-10-16	FR	france	1.2585652173913044	TRUE	0.38186956521739135	"<b>france</b>
octobre 2014
taux: 1.26%
écart avec Allemagne: 0.38%"
2014-10-16	IT	italy	2.4234347826086955	TRUE	1.5467391304347824	"<b>italy</b>
octobre 2014
taux: 2.42%
écart avec Allemagne: 1.55%"
2014-11-16	DE	germany	0.7906818181818182	TRUE	0	"<b>germany</b>
novembre 2014
taux: 0.79%
écart avec Allemagne: 0%"
2014-11-16	FR	france	1.1308636363636364	TRUE	0.34018181818181825	"<b>france</b>
novembre 2014
taux: 1.13%
écart avec Allemagne: 0.34%"
2014-11-16	IT	italy	2.278	TRUE	1.487318181818182	"<b>italy</b>
novembre 2014
taux: 2.28%
écart avec Allemagne: 1.49%"
2014-12-16	DE	germany	0.6453913043478261	TRUE	0	"<b>germany</b>
décembre 2014
taux: 0.65%
écart avec Allemagne: 0%"
2014-12-16	FR	france	0.9215652173913044	TRUE	0.27617391304347827	"<b>france</b>
décembre 2014
taux: 0.92%
écart avec Allemagne: 0.28%"
2014-12-16	IT	italy	1.9830434782608695	TRUE	1.3376521739130434	"<b>italy</b>
décembre 2014
taux: 1.98%
écart avec Allemagne: 1.34%"
2015-01-16	DE	germany	0.43933333333333335	TRUE	0	"<b>germany</b>
janvier 2015
taux: 0.44%
écart avec Allemagne: 0%"
2015-01-16	FR	france	0.6743809523809524	TRUE	0.23504761904761906	"<b>france</b>
janvier 2015
taux: 0.67%
écart avec Allemagne: 0.24%"
2015-01-16	IT	italy	1.7332857142857143	TRUE	1.293952380952381	"<b>italy</b>
janvier 2015
taux: 1.73%
écart avec Allemagne: 1.29%"
2015-02-16	DE	germany	0.35248	TRUE	0	"<b>germany</b>
février 2015
taux: 0.35%
écart avec Allemagne: 0%"
2015-02-16	FR	france	0.5913333333333334	TRUE	0.23885333333333336	"<b>france</b>
février 2015
taux: 0.59%
écart avec Allemagne: 0.24%"
2015-02-16	IT	italy	1.5902916666666667	TRUE	1.2378116666666665	"<b>italy</b>
février 2015
taux: 1.59%
écart avec Allemagne: 1.24%"
2015-03-16	DE	germany	0.264	TRUE	0	"<b>germany</b>
mars 2015
taux: 0.26%
écart avec Allemagne: 0%"
2015-03-16	FR	france	0.50564	TRUE	0.24163999999999997	"<b>france</b>
mars 2015
taux: 0.51%
écart avec Allemagne: 0.24%"
2015-03-16	IT	italy	1.2848	TRUE	1.0208	"<b>italy</b>
mars 2015
taux: 1.28%
écart avec Allemagne: 1.02%"
2015-04-16	DE	germany	0.16234782608695653	TRUE	0	"<b>germany</b>
avril 2015
taux: 0.16%
écart avec Allemagne: 0%"
2015-04-16	FR	france	0.43627272727272726	TRUE	0.27392490118577073	"<b>france</b>
avril 2015
taux: 0.44%
écart avec Allemagne: 0.27%"
2015-04-16	IT	italy	1.3531904761904763	TRUE	1.1908426501035199	"<b>italy</b>
avril 2015
taux: 1.35%
écart avec Allemagne: 1.19%"
2015-05-16	DE	germany	0.5838095238095238	TRUE	0	"<b>germany</b>
mai 2015
taux: 0.58%
écart avec Allemagne: 0%"
2015-05-16	FR	france	0.8816	TRUE	0.29779047619047627	"<b>france</b>
mai 2015
taux: 0.88%
écart avec Allemagne: 0.3%"
2015-05-16	IT	italy	1.8232	TRUE	1.2393904761904762	"<b>italy</b>
mai 2015
taux: 1.82%
écart avec Allemagne: 1.24%"
2015-06-16	DE	germany	0.83844	TRUE	0	"<b>germany</b>
juin 2015
taux: 0.84%
écart avec Allemagne: 0%"
2015-06-16	FR	france	1.193	TRUE	0.3545600000000001	"<b>france</b>
juin 2015
taux: 1.19%
écart avec Allemagne: 0.35%"
2015-06-16	IT	italy	2.2064166666666667	TRUE	1.3679766666666668	"<b>italy</b>
juin 2015
taux: 2.21%
écart avec Allemagne: 1.37%"
2015-07-16	DE	germany	0.7569583333333333	TRUE	0	"<b>germany</b>
juillet 2015
taux: 0.76%
écart avec Allemagne: 0%"
2015-07-16	FR	france	1.1152083333333334	TRUE	0.35825000000000007	"<b>france</b>
juillet 2015
taux: 1.12%
écart avec Allemagne: 0.36%"
2015-07-16	IT	italy	2.042625	TRUE	1.2856666666666667	"<b>italy</b>
juillet 2015
taux: 2.04%
écart avec Allemagne: 1.29%"
2015-08-16	DE	germany	0.6652380952380952	TRUE	0	"<b>germany</b>
août 2015
taux: 0.67%
écart avec Allemagne: 0%"
2015-08-16	FR	france	0.9973809523809524	TRUE	0.3321428571428572	"<b>france</b>
août 2015
taux: 1%
écart avec Allemagne: 0.33%"
2015-08-16	IT	italy	1.8452380952380951	TRUE	1.18	"<b>italy</b>
août 2015
taux: 1.85%
écart avec Allemagne: 1.18%"
2015-09-16	DE	germany	0.677	TRUE	0	"<b>germany</b>
septembre 2015
taux: 0.68%
écart avec Allemagne: 0%"
2015-09-16	FR	france	1.003391304347826	TRUE	0.32639130434782593	"<b>france</b>
septembre 2015
taux: 1%
écart avec Allemagne: 0.33%"
2015-09-16	IT	italy	1.8358260869565217	TRUE	1.1588260869565217	"<b>italy</b>
septembre 2015
taux: 1.84%
écart avec Allemagne: 1.16%"
2015-10-16	DE	germany	0.5480357142857143	TRUE	0	"<b>germany</b>
octobre 2015
taux: 0.55%
écart avec Allemagne: 0%"
2015-10-16	FR	france	0.8598571428571429	TRUE	0.3118214285714286	"<b>france</b>
octobre 2015
taux: 0.86%
écart avec Allemagne: 0.31%"
2015-10-16	IT	italy	1.5972142857142857	TRUE	1.0491785714285715	"<b>italy</b>
octobre 2015
taux: 1.6%
écart avec Allemagne: 1.05%"
2015-11-16	DE	germany	0.5534153846153846	TRUE	0	"<b>germany</b>
novembre 2015
taux: 0.55%
écart avec Allemagne: 0%"
2015-11-16	FR	france	0.886576923076923	TRUE	0.3331615384615384	"<b>france</b>
novembre 2015
taux: 0.89%
écart avec Allemagne: 0.33%"
2015-11-16	IT	italy	1.56236	TRUE	1.0089446153846153	"<b>italy</b>
novembre 2015
taux: 1.56%
écart avec Allemagne: 1.01%"
2015-12-16	DE	germany	0.59586	TRUE	0	"<b>germany</b>
décembre 2015
taux: 0.6%
écart avec Allemagne: 0%"
2015-12-16	FR	france	0.9363913043478261	TRUE	0.3405313043478262	"<b>france</b>
décembre 2015
taux: 0.94%
écart avec Allemagne: 0.34%"
2015-12-16	IT	italy	1.59932	TRUE	1.00346	"<b>italy</b>
décembre 2015
taux: 1.6%
écart avec Allemagne: 1%"
2016-01-16	DE	germany	0.49846666666666667	TRUE	0	"<b>germany</b>
janvier 2016
taux: 0.5%
écart avec Allemagne: 0%"
2016-01-16	FR	france	0.858625	TRUE	0.3601583333333333	"<b>france</b>
janvier 2016
taux: 0.86%
écart avec Allemagne: 0.36%"
2016-01-16	IT	italy	1.5537083333333332	TRUE	1.0552416666666666	"<b>italy</b>
janvier 2016
taux: 1.55%
écart avec Allemagne: 1.06%"
2016-02-16	DE	germany	0.2271304347826087	TRUE	0	"<b>germany</b>
février 2016
taux: 0.23%
écart avec Allemagne: 0%"
2016-02-16	FR	france	0.5921739130434782	TRUE	0.3650434782608695	"<b>france</b>
février 2016
taux: 0.59%
écart avec Allemagne: 0.37%"
2016-02-16	IT	italy	1.5707826086956522	TRUE	1.3436521739130436	"<b>italy</b>
février 2016
taux: 1.57%
écart avec Allemagne: 1.34%"
2016-03-16	DE	germany	0.22004761904761905	TRUE	0	"<b>germany</b>
mars 2016
taux: 0.22%
écart avec Allemagne: 0%"
2016-03-16	FR	france	0.5081904761904762	TRUE	0.28814285714285715	"<b>france</b>
mars 2016
taux: 0.51%
écart avec Allemagne: 0.29%"
2016-03-16	IT	italy	1.3395714285714286	TRUE	1.1195238095238096	"<b>italy</b>
mars 2016
taux: 1.34%
écart avec Allemagne: 1.12%"
2016-04-16	DE	germany	0.17819047619047618	TRUE	0	"<b>germany</b>
avril 2016
taux: 0.18%
écart avec Allemagne: 0%"
2016-04-16	FR	france	0.5097142857142857	TRUE	0.3315238095238095	"<b>france</b>
avril 2016
taux: 0.51%
écart avec Allemagne: 0.33%"
2016-04-16	IT	italy	1.387952380952381	TRUE	1.2097619047619048	"<b>italy</b>
avril 2016
taux: 1.39%
écart avec Allemagne: 1.21%"
2016-05-16	DE	germany	0.16086363636363638	TRUE	0	"<b>germany</b>
mai 2016
taux: 0.16%
écart avec Allemagne: 0%"
2016-05-16	FR	france	0.5112272727272728	TRUE	0.3503636363636364	"<b>france</b>
mai 2016
taux: 0.51%
écart avec Allemagne: 0.35%"
2016-05-16	IT	italy	1.4568636363636365	TRUE	1.296	"<b>italy</b>
mai 2016
taux: 1.46%
écart avec Allemagne: 1.3%"
2016-06-16	DE	germany	0.014813636363636364	TRUE	0	"<b>germany</b>
juin 2016
taux: 0.01%
écart avec Allemagne: 0%"
2016-06-16	FR	france	0.3905909090909091	TRUE	0.37577727272727274	"<b>france</b>
juin 2016
taux: 0.39%
écart avec Allemagne: 0.38%"
2016-06-16	IT	italy	1.3773181818181819	TRUE	1.3625045454545455	"<b>italy</b>
juin 2016
taux: 1.38%
écart avec Allemagne: 1.36%"
2016-07-16	DE	germany	-0.09280952380952381	TRUE	0	"<b>germany</b>
juillet 2016
taux: -0.09%
écart avec Allemagne: 0%"
2016-07-16	FR	france	0.17295238095238094	TRUE	0.26576190476190475	"<b>france</b>
juillet 2016
taux: 0.17%
écart avec Allemagne: 0.27%"
2016-07-16	IT	italy	1.229809523809524	TRUE	1.3226190476190478	"<b>italy</b>
juillet 2016
taux: 1.23%
écart avec Allemagne: 1.32%"
2016-08-16	DE	germany	-0.07480769230769231	TRUE	0	"<b>germany</b>
août 2016
taux: -0.07%
écart avec Allemagne: 0%"
2016-08-16	FR	france	0.1493846153846154	TRUE	0.2241923076923077	"<b>france</b>
août 2016
taux: 0.15%
écart avec Allemagne: 0.22%"
2016-08-16	IT	italy	1.1198076923076923	TRUE	1.1946153846153846	"<b>italy</b>
août 2016
taux: 1.12%
écart avec Allemagne: 1.19%"
2016-09-16	DE	germany	-0.04932	TRUE	0	"<b>germany</b>
septembre 2016
taux: -0.05%
écart avec Allemagne: 0%"
2016-09-16	FR	france	0.18288000000000001	TRUE	0.23220000000000002	"<b>france</b>
septembre 2016
taux: 0.18%
écart avec Allemagne: 0.23%"
2016-09-16	IT	italy	1.22596	TRUE	1.27528	"<b>italy</b>
septembre 2016
taux: 1.23%
écart avec Allemagne: 1.28%"
2016-10-16	DE	germany	0.04322727272727273	TRUE	0	"<b>germany</b>
octobre 2016
taux: 0.04%
écart avec Allemagne: 0%"
2016-10-16	FR	france	0.327	TRUE	0.2837727272727273	"<b>france</b>
octobre 2016
taux: 0.33%
écart avec Allemagne: 0.28%"
2016-10-16	IT	italy	1.4255454545454544	TRUE	1.3823181818181818	"<b>italy</b>
octobre 2016
taux: 1.43%
écart avec Allemagne: 1.38%"
2016-11-16	DE	germany	0.23495454545454547	TRUE	0	"<b>germany</b>
novembre 2016
taux: 0.23%
écart avec Allemagne: 0%"
2016-11-16	FR	france	0.6643636363636364	TRUE	0.4294090909090909	"<b>france</b>
novembre 2016
taux: 0.66%
écart avec Allemagne: 0.43%"
2016-11-16	IT	italy	1.9422272727272727	TRUE	1.7072727272727273	"<b>italy</b>
novembre 2016
taux: 1.94%
écart avec Allemagne: 1.71%"
2016-12-16	DE	germany	0.2923181818181818	TRUE	0	"<b>germany</b>
décembre 2016
taux: 0.29%
écart avec Allemagne: 0%"
2016-12-16	FR	france	0.7522272727272727	TRUE	0.45990909090909093	"<b>france</b>
décembre 2016
taux: 0.75%
écart avec Allemagne: 0.46%"
2016-12-16	IT	italy	1.889181818181818	TRUE	1.5968636363636364	"<b>italy</b>
décembre 2016
taux: 1.89%
écart avec Allemagne: 1.6%"
2017-01-16	DE	germany	0.3463636363636364	TRUE	0	"<b>germany</b>
janvier 2017
taux: 0.35%
écart avec Allemagne: 0%"
2017-01-16	FR	france	0.8618636363636364	TRUE	0.5155000000000001	"<b>france</b>
janvier 2017
taux: 0.86%
écart avec Allemagne: 0.52%"
2017-01-16	IT	italy	1.9957727272727273	TRUE	1.6494090909090908	"<b>italy</b>
janvier 2017
taux: 2%
écart avec Allemagne: 1.65%"
2017-02-16	DE	germany	0.31875	TRUE	0	"<b>germany</b>
février 2017
taux: 0.32%
écart avec Allemagne: 0%"
2017-02-16	FR	france	1.0295	TRUE	0.7107500000000001	"<b>france</b>
février 2017
taux: 1.03%
écart avec Allemagne: 0.71%"
2017-02-16	IT	italy	2.22455	TRUE	1.9057999999999997	"<b>italy</b>
février 2017
taux: 2.22%
écart avec Allemagne: 1.91%"
2017-03-16	DE	germany	0.39644	TRUE	0	"<b>germany</b>
mars 2017
taux: 0.4%
écart avec Allemagne: 0%"
2017-03-16	FR	france	1.02244	TRUE	0.626	"<b>france</b>
mars 2017
taux: 1.02%
écart avec Allemagne: 0.63%"
2017-03-16	IT	italy	2.33616	TRUE	1.9397199999999999	"<b>italy</b>
mars 2017
taux: 2.34%
écart avec Allemagne: 1.94%"
2017-04-16	DE	germany	0.25147619047619046	TRUE	0	"<b>germany</b>
avril 2017
taux: 0.25%
écart avec Allemagne: 0%"
2017-04-16	FR	france	0.8815714285714286	TRUE	0.630095238095238	"<b>france</b>
avril 2017
taux: 0.88%
écart avec Allemagne: 0.63%"
2017-04-16	IT	italy	2.2704285714285715	TRUE	2.018952380952381	"<b>italy</b>
avril 2017
taux: 2.27%
écart avec Allemagne: 2.02%"
2017-05-16	DE	germany	0.3782083333333333	TRUE	0	"<b>germany</b>
mai 2017
taux: 0.38%
écart avec Allemagne: 0%"
2017-05-16	FR	france	0.7969166666666667	TRUE	0.4187083333333334	"<b>france</b>
mai 2017
taux: 0.8%
écart avec Allemagne: 0.42%"
2017-05-16	IT	italy	2.200625	TRUE	1.8224166666666668	"<b>italy</b>
mai 2017
taux: 2.2%
écart avec Allemagne: 1.82%"
2017-06-16	DE	germany	0.28968	TRUE	0	"<b>germany</b>
juin 2017
taux: 0.29%
écart avec Allemagne: 0%"
2017-06-16	FR	france	0.6602916666666666	TRUE	0.3706116666666666	"<b>france</b>
juin 2017
taux: 0.66%
écart avec Allemagne: 0.37%"
2017-06-16	IT	italy	2.054608695652174	TRUE	1.7649286956521741	"<b>italy</b>
juin 2017
taux: 2.05%
écart avec Allemagne: 1.76%"
2017-07-16	DE	germany	0.53888	TRUE	0	"<b>germany</b>
juillet 2017
taux: 0.54%
écart avec Allemagne: 0%"
2017-07-16	FR	france	0.8405199999999999	TRUE	0.3016399999999999	"<b>france</b>
juillet 2017
taux: 0.84%
écart avec Allemagne: 0.3%"
2017-07-16	IT	italy	2.1863333333333332	TRUE	1.6474533333333332	"<b>italy</b>
juillet 2017
taux: 2.19%
écart avec Allemagne: 1.65%"
